lab_proj_name,submit_proj_name,user_pedon_id,natural_key,lay_field_label1,lay_field_label2,lay_field_label3,lay_depth_to_top,lay_depth_to_bottom,horizon_designation,texture_description,Clod,Core,Compliant Cavity,ars_bd,Confined_Core,Soil,Comparison,MGMT,DSP_Plot_ID,DSP_Pedon_ID,Crop,Agron_Feature
C2016USTN029,TN Soil Health 2016,S2015TN071003C,16N01449,S2015TN071003C-2,NA,NA,5,10,Ap2,Silt loam,1.61558532,NA,NA,NA,NA,Chenneby,No cover crop,NT,NC2,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN071003C,16N01450,S2015TN071003C-3,NA,NA,10,19,Ap3,Silt loam,1.65352214,NA,NA,NA,NA,Chenneby,No cover crop,NT,NC2,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN071003D,16N01451,S2015TN071003D-1,NA,NA,0,5,Ap1,Silt loam,1.48160391,NA,NA,NA,NA,Chenneby,No cover crop,NT,NC2,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN071003D,16N01452,S2015TN071003D-2,NA,NA,5,10,Ap2,Silt loam,1.55940169,NA,NA,NA,NA,Chenneby,No cover crop,NT,NC2,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN071003D,16N01453,S2015TN071003D-3,NA,NA,10,19,Ap3,Silt loam,1.5780534,NA,NA,NA,NA,Chenneby,No cover crop,NT,NC2,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002A,16N01454,S2015TN113002A-1,NA,NA,0,5,Ap1,Silt loam,1.47021748,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002A,16N01455,S2015TN113002A-2,NA,NA,5,10,Ap2,Silt loam,1.57128017,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002A,16N01456,S2015TN113002A-3,NA,NA,10,15,Ap3,Silt loam,1.54684891,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002B,16N01457,S2015TN113002B-1,NA,NA,0,5,Ap1,Silt loam,1.47983459,NA,0.75375,NA,NA,Feliciana,Cover crop,NT,CC2,2,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002B,16N01458,S2015TN113002B-2,NA,NA,5,10,Ap2,Silt loam,1.46464581,NA,0.49678801,NA,NA,Feliciana,Cover crop,NT,CC2,2,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002C,16N01459,S2015TN113002C-1,NA,NA,0,5,Ap1,Silt loam,1.47955732,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002C,16N01460,S2015TN113002C-2,NA,NA,5,10,Ap2,Silt loam,1.55891519,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002C,16N01461,S2015TN113002C-3,NA,NA,10,25,Bt1,Silt loam,1.44100924,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002D,16N01462,S2015TN113002D-1,NA,NA,0,5,Ap1,Silty clay loam,1.52993968,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN113002D,16N01463,S2015TN113002D-2,NA,NA,5,10,Ap2,Silty clay loam,1.53469187,NA,NA,NA,NA,Feliciana,Cover crop,NT,CC2,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001A,16N01464,S2015TN119001A-1,NA,NA,0,5,A1,Silt loam,1.41877083,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001A,16N01465,S2015TN119001A-2,NA,NA,5,10,Ap2,Silt loam,1.476923,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001A,16N01466,S2015TN119001A-3,NA,NA,10,32,BA,Silt loam,1.54179751,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,1,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001B,16N01467,S2015TN119001B-1,NA,NA,0,5,Ap1,Silt loam,1.44836513,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,2,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001B,16N01468,S2015TN119001B-2,NA,NA,5,10,Ap2,Silt loam,1.43647904,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,2,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001B,16N01469,S2015TN119001B-3,NA,NA,10,25,BA,Silt loam,1.54405035,NA,NA,NA,NA,Hicks,Cover crop,NT,CC1,2,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001C,16N01470,S2015TN119001C-1,NA,NA,0,5,Ap1,Silt loam,1.44820516,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001C,16N01471,S2015TN119001C-2,NA,NA,5,10,Ap2,Silt loam,1.50405424,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001C,16N01472,S2015TN119001C-3,NA,NA,10,20,BA,Silt loam,1.51965284,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,3,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001D,16N01473,S2015TN119001D-1,NA,NA,0,5,Ap1,Silt loam,1.38647963,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001D,16N01474,S2015TN119001D-2,NA,NA,5,10,Ap2,Silt loam,1.45028688,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,4,NA,NA
C2016USTN029,TN Soil Health 2016,S2015TN119001D,16N01475,S2015TN119001D-3,NA,NA,10,27,BA,Silt loam,1.59018185,NA,NA,NA,NA,Hicks,No cover crop,NT,NC1,4,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001B,16N07360,S2016ID009001B-1,NA,NA,0,5,A,Silt loam,NA,NA,0.90963855,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001B,16N07361,S2016ID009001B-2,NA,NA,5,10,A,Silt loam,NA,NA,1.1124498,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001B,16N07362,S2016ID009001B-3,NA,NA,10,23,AB,Silt loam,NA,NA,1.29069767,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001B,16N07363,S2016ID009001B-4,NA,NA,23,41,Bw/Ab,Silt loam,NA,NA,1.20348837,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001B,16N07364,S2016ID009001B-5,NA,NA,41,50,Bw,Silt loam,NA,NA,0.99709302,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001C,16N07365,S2016ID009001C-1,NA,NA,0,5,A1,Fine sandy loam,NA,NA,0.82862903,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001C,16N07366,S2016ID009001C-2,NA,NA,5,12,A2,Fine sandy loam,NA,NA,1.08467742,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001C,16N07367,S2016ID009001C-3,NA,NA,12,36,Bw,Sandy loam,NA,NA,1.40372671,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001C,16N07368,S2016ID009001C-4,NA,NA,36,44,C1,Sand,NA,NA,1.38211382,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001C,16N07369,S2016ID009001C-5,NA,NA,44,55,C2,Fine sandy loam,NA,NA,1.31987578,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07370,S2016ID009001D-1,NA,NA,0,5,A1,Ashy Silt loam,NA,NA,0.86409736,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07371,S2016ID009001D-2,NA,NA,5,12,A1,Ashy Silt loam,NA,NA,0.71,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07372,S2016ID009001D-3,NA,NA,12,18,A2,Very fine sandy loam,NA,NA,1.13442623,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07373,S2016ID009001D-4,NA,NA,18,28,Bw1,Very fine sandy loam,NA,NA,1.17704918,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07374,S2016ID009001D-5,NA,NA,28,37,C,Sand,NA,NA,1.1119186,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001D,16N07375,S2016ID009001D-6,NA,NA,37,50,Bw2,Silt loam,NA,NA,1.15409836,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07376,S2016ID009002A-1,NA,NA,0,8,A1,Ashy Silt loam,0.80903022,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07377,S2016ID009002A-2,NA,NA,8,18,A2,Ashy Silt loam,1.12633746,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07378,S2016ID009002A-3,NA,NA,18,40,Ab,Silt loam,1.08534591,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07379,S2016ID009002A-4,NA,NA,40,70,Bw,Silt loam,0.93461978,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07380,S2016ID009002A-5,NA,NA,70,102,C1,Very fine sandy loam,0.9624232,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07381,S2016ID009002A-6,NA,NA,102,133,C2,Very fine sandy loam,1.05073961,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002A,16N07382,S2016ID009002A-7,NA,NA,133,159,C3,Very fine sandy loam,1.18532731,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002B,16N07383,S2016ID009002B-1,NA,NA,0,5,A1,Silt loam,NA,NA,0.84024896,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002B,16N07384,S2016ID009002B-2,NA,NA,5,10,A2,Silt loam,NA,NA,1.05263158,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002B,16N07385,S2016ID009002B-3,NA,NA,10,26,Bw1,Silt loam,NA,NA,1.23602484,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002B,16N07386,S2016ID009002B-4,NA,NA,26,39,Bw2,Silt loam,NA,NA,1.08074534,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002B,16N07387,S2016ID009002B-5,NA,NA,39,50,Ab,Silt,NA,NA,0.99378882,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002C,16N07388,S2016ID009002C-1,NA,NA,0,5,A1,Very fine sandy loam,NA,NA,0.95020747,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002C,16N07389,S2016ID009002C-2,NA,NA,5,14,A2,Very fine sandy loam,NA,NA,1.2173913,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002C,16N07390,S2016ID009002C-3,NA,NA,14,27,Ab,Loam,NA,NA,1.23913043,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002C,16N07391,S2016ID009002C-4,NA,NA,27,47,Bw,Silt loam,NA,NA,1.24534161,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002D,16N07392,S2016ID009002D-1,NA,NA,0,6,A1,Ashy Silt loam,NA,NA,1.10040161,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002D,16N07393,S2016ID009002D-2,NA,NA,6,16,A2,Ashy Silt loam,NA,NA,1.22674419,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002D,16N07394,S2016ID009002D-3,NA,NA,16,32,Ab,Silt loam,NA,NA,1.22674419,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009002D,16N07395,S2016ID009002D-4,NA,NA,32,60,Bg/Ab,Silt loam,NA,NA,1.03488372,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07396,S2016ID079003A-1,NA,NA,0,12,A,Silt loam,NA,NA,0.64300203,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07397,S2016ID079003A-2,NA,NA,12,26,C1,Sand,NA,NA,1.30087209,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07398,S2016ID079003A-3,NA,NA,26,40,C2,Sand,NA,NA,1.12645349,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07399,S2016ID079003A-4,NA,NA,40,56,Ab,Very fine sandy loam,1.11947143,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07400,S2016ID079003A-5,NA,NA,56,63,C3,Sand,NA,1.02540083,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07401,S2016ID079003A-6,NA,NA,63,112,Bw,Very fine sandy loam,1.15687719,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07402,S2016ID079003A-7,NA,NA,112,138,BC,Very fine sand,1.1146025,NA,1.01744186,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003A,16N07403,S2016ID079003A-8,NA,NA,138,152,C4,Very fine sandy loam,1.09331311,NA,0.93023256,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07404,S2016ID079003C-1,NA,NA,0,5,A1,Very fine sandy loam,NA,NA,1.00811359,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07405,S2016ID079003C-2,NA,NA,5,10,A2,Very fine sandy loam,NA,NA,1.02155356,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07406,S2016ID079003C-3,NA,NA,10,16,A3,Very fine sandy loam,NA,NA,1.02187464,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07407,S2016ID079003C-4,NA,NA,16,30,Bw1,Very fine sandy loam,NA,NA,0.93023256,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07408,S2016ID079003C-5,NA,NA,30,38,C1,Sand,NA,NA,1.23546512,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003C,16N07409,S2016ID079003C-6,NA,NA,38,48,Bw2,Very fine sandy loam,NA,NA,1.10163934,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003D,16N07410,S2016ID079003D-1,NA,NA,0,5,A1,Fine sandy loam,NA,NA,0.906639,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003D,16N07411,S2016ID079003D-2,NA,NA,5,10,A2,Fine sandy loam,NA,NA,1.00622407,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003D,16N07412,S2016ID079003D-3,NA,NA,10,21,A3,Fine sandy loam,NA,NA,1.11801242,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003D,16N07413,S2016ID079003D-4,NA,NA,21,38,Bw,Sand,NA,NA,1.1863354,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003D,16N07414,S2016ID079003D-5,NA,NA,38,50,C,Silt loam,NA,NA,1.16459627,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07415,S2016ID079004A-1,NA,NA,0,7,A1,Ashy Fine sandy loam,NA,NA,0.39148073,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07416,S2016ID079004A-2,NA,NA,7,17,A2,Loamy fine sand,NA,NA,1.29508197,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07417,S2016ID079004A-3,NA,NA,17,32,Bw,Very fine sandy loam,0.88825922,NA,0.80655738,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07418,S2016ID079004A-4,NA,NA,32,46,C1,Sand,NA,NA,1.09836066,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07419,S2016ID079004A-5,NA,NA,46,61,BC,Loamy very fine sand,NA,1.19112762,NA,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07420,S2016ID079004A-6,NA,NA,61,89,Cg,Very fine sandy loam,1.02672271,NA,NA,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07421,S2016ID079004A-7,NA,NA,89,108,C3,Sand,NA,1.19242455,NA,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004A,16N07422,S2016ID079004A-8,NA,NA,108,152,C4,Extremely cobbly Sand,NA,NA,1.24705882,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004B,16N07423,S2016ID079004B-1,NA,NA,0,5,A,Silt loam,NA,NA,0.97093023,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004B,16N07424,S2016ID079004B-2,NA,NA,5,14,A,Very fine sandy loam,NA,NA,0.90697674,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004B,16N07425,S2016ID079004B-3,NA,NA,14,33,Bw,Loamy sand,NA,NA,1.11627907,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004B,16N07426,S2016ID079004B-4,NA,NA,33,50,C1,Loamy fine sand,NA,NA,1.25872093,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07427,S2016ID079004C-1,NA,NA,0,5,A1,Very fine sandy loam,NA,NA,0.71370968,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07428,S2016ID079004C-2,NA,NA,5,12,A2,Silt loam,NA,NA,0.94720497,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07429,S2016ID079004C-3,NA,NA,12,20,AB,Silt loam,NA,NA,0.96583851,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07430,S2016ID079004C-4,NA,NA,20,34,Bw1,Silt loam,NA,NA,1.0621118,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07431,S2016ID079004C-5,NA,NA,34,45,Bw2,Silt loam,NA,NA,0.97515528,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004C,16N07432,S2016ID079004C-6,NA,NA,45,55,BC,Silt loam,NA,NA,1.04658385,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004D,16N07433,S2016ID079004D-1,NA,NA,0,6,A1,Very fine sandy loam,NA,NA,0.76907631,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004D,16N07434,S2016ID079004D-2,NA,NA,6,14,A2,Very fine sandy loam,NA,NA,1.11337209,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004D,16N07435,S2016ID079004D-3,NA,NA,14,26,Ab/C,Silt loam,NA,NA,0.96511628,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079004D,16N07436,S2016ID079004D-4,NA,NA,26,50,C1,Very fine sandy loam,NA,NA,1.28197674,NA,NA,Pokey,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07437,S2016ID009001A-1,NA,NA,0,5,A,Very fine sandy loam,NA,NA,0.77761628,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07438,S2016ID009001A-2,NA,NA,5,12,A,Very fine sandy loam,NA,NA,1.12645349,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07439,S2016ID009001A-3,NA,NA,12,28,Bw1,Fine sandy loam,1.15926257,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07440,S2016ID009001A-4,NA,NA,28,60,Bw2,Loamy fine sand,NA,1.12418252,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07441,S2016ID009001A-5,NA,NA,60,113,C1,Very fine sandy loam,0.96751691,NA,0.87936047,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID009001A,16N07442,S2016ID009001A-6,NA,NA,113,152,C2,Very fine sandy loam,1.07509303,NA,NA,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07443,S2016ID079003B-1,NA,NA,0,5,A1,Silt loam,NA,NA,1.00200803,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07444,S2016ID079003B-2,NA,NA,5,11,A1,Silt loam,NA,NA,1.0502008,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07445,S2016ID079003B-3,NA,NA,11,22,A2,Sand,NA,NA,0.99709302,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07446,S2016ID079003B-4,NA,NA,22,31,Bw,Sand,NA,NA,1.02325581,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07447,S2016ID079003B-5,NA,NA,31,41,Ab,Very fine sandy loam,NA,NA,1.00872093,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID128,DSP St. Joe Watershed,S2016ID079003B,16N07448,S2016ID079003B-6,NA,NA,41,50,C/Ab,Sand,NA,NA,1.00290698,NA,NA,Miesen,NA,NA,NA,NA,NA,NA
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004A,16N08833,S2016ID057004A-2,NA,NA,2,8,A,Ashy Silt loam,NA,NA,0.70967742,NA,NA,Jacot,Unthinned,UT,UT2,A,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004A,16N08834,S2016ID057004A-3,NA,NA,8,23,Bw1,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,A,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004A,16N08835,S2016ID057004A-4,NA,NA,23,40,Bw2,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,A,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004A,16N08836,S2016ID057004A-5,NA,NA,40,58,2Bt1,Loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,A,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004B,16N08838,S2016ID057004B-3,NA,NA,5,13,Bw1,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,B,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004B,16N08839,S2016ID057004B-4,NA,NA,13,45,Bw2,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,B,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004B,16N08840,S2016ID057004B-5,NA,NA,45,60,2Bt2,Loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,B,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004C,16N08842,S2016ID057004C-2,NA,NA,2,3,A,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,C,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004C,16N08843,S2016ID057004C-3,NA,NA,3,19,Bw1,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,C,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004C,16N08844,S2016ID057004C-4,NA,NA,19,43,Bw2,Ashy Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,C,Forest,G/S
C2016USID140,Vassar Series DSP - Part 1,S2016ID057004C,16N08845,S2016ID057004C-5,NA,NA,43,60,2Bt,Silt loam,NA,NA,NA,NA,NA,Jacot,Unthinned,UT,UT2,C,Forest,G/S
